user_id,all_sum,all_mean,all_std,all_count,all_max,all_min,last3m_sum,last3m_mean,last3m_std,last3m_count,last3m_max,last3m_min,last1m_sum,last1m_mean,last1m_std,last1m_count,last1m_max,last1m_min,active_days,avg_gap_days,max_gap_days,days_since_last,income_share,income_days,outcome_days,has_gap_30d,weekend_ratio,activity_trend_sep_nov,churn
90925,1315.000000000001,10.038167938931304,3717.316218134924,131,20644.0,-5937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.202948407687991,17.231585648148148,174,0.15789473684210525,19.0,30.0,0,0.3609022556390977,0.0,1
90940,8088.1,132.59180327868853,4007.6103270442463,61,16500.0,-10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2.496006197729988,26.697407407407407,174,0.19047619047619047,11.0,30.0,0,0.20634920634920634,0.0,0
90948,-2474.7,-98.988,1643.4403262972467,25,2400.0,-5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5.695765817901235,29.92730324074074,185,0.52,13.0,9.0,0,0.36,0.0,0
90958,96709.19999999998,4029.5499999999993,156789.70730687538,24,308321.3,-340600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6.105174537037037,30.921134259259258,180,0.2692307692307692,7.0,13.0,0,0.15384615384615385,0.0,1
90963,-13675.89999999999,-86.556329113924,13039.123592581023,158,52800.0,-55500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.9612952642132578,9.70457175925926,175,0.12658227848101267,20.0,57.0,0,0.17088607594936708,0.0,1
90997,8693.2,217.33,10528.1478976343,40,34000.0,-11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.895776353276353,12.507650462962962,176,0.25,10.0,28.0,0,0.3,0.0,0
91003,-8247.2,-57.67272727272728,3812.9797356941635,143,21000.0,-17800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,1.1005965099715098,13.544456018518519,174,0.1736111111111111,20.0,73.0,0,0.4097222222222222,0.0,0
91036,-24388.4,-1742.0285714285715,25329.358552886006,14,49200.0,-29100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12.019443554131055,30.569895833333334,174,0.35714285714285715,5.0,9.0,0,0.2857142857142857,0.0,0
91038,17651.30000000001,551.6031250000003,29738.122669140175,32,69740.0,-107700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4.078935931899641,28.409560185185185,200,0.65625,13.0,8.0,0,0.09375,0.0,0
91053,-8218.1,-57.873943661971836,1414.4834176044465,142,10282.0,-3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,1.1112415451799318,10.617395833333333,175,0.11971830985915492,17.0,60.0,0,0.4507042253521127,0.0,0
91063,6521.000000000002,171.6052631578948,6729.515799092964,38,16500.0,-14162.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.970966904404404,27.227858796296296,184,0.3157894736842105,11.0,16.0,0,0.34210526315789475,0.0,0
91078,38883.8,2430.2375,880.3065078899128,16,3948.6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.7482862654320988,7.93056712962963,177,1.0,14.0,0.0,0,0.3125,0.0,0
91102,58317.2,694.2523809523809,10149.908323729569,84,53078.0,-45312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1.852751225490196,15.73511574074074,175,0.4069767441860465,19.0,27.0,0,0.37209302325581395,0.0,0
91118,10324.7,860.3916666666668,20491.261257710383,12,24000.0,-22800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,11.29651936026936,32.12105324074074,188,0.5,6.0,6.0,1,0.5,0.0,0
91119,11184.500000000002,145.25324675324677,10556.592709691497,77,40000.0,-22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1.7282655211301046,13.883356481481481,185,0.3037974683544304,19.0,26.0,0,0.17721518987341772,0.0,1
91124,2806.5,127.56818181818181,7018.079584044841,22,7200.0,-13167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5.763421516754851,34.45746527777778,202,0.7272727272727273,11.0,6.0,1,0.8181818181818182,0.0,1
91131,203103.30000000002,7003.562068965518,74424.03598786108,29,186039.0,-192040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5.2502442956349205,18.482118055555556,183,0.5172413793103449,11.0,13.0,0,0.1724137931034483,0.0,0
91163,2480.7,75.17272727272727,1694.9516922084993,33,3600.0,-4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4.778577112268518,19.720057870370372,176,0.2727272727272727,9.0,15.0,0,0.2727272727272727,0.0,1
91184,-127450.9,-4901.957692307692,14275.254544929785,26,7205.4,-57281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,4.4024665637860085,25.7759375,206,0.14285714285714285,4.0,20.0,0,0.35714285714285715,0.0,0
91215,-28670.1,-325.79659090909087,11723.03056649993,88,42500.0,-89500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1.2141823648361003,17.672893518518517,228,0.18181818181818182,16.0,42.0,0,0.3068181818181818,0.0,1
91242,4920.400000000003,96.47843137254908,37798.618571907165,51,171730.0,-47117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.4464972222222223,31.244108796296295,204,0.11764705882352941,6.0,16.0,1,0.23529411764705882,0.0,1
91252,3119.3999999999996,129.975,3889.2452405430745,24,6807.0,-10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6.0452717592592595,20.70232638888889,182,0.4230769230769231,10.0,12.0,0,0.4230769230769231,0.0,0
91283,-2492.199999999997,-29.319999999999965,4273.806013401928,85,14069.2,-18600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1.667499591503268,20.223969907407408,190,0.19767441860465115,16.0,45.0,0,0.4069767441860465,0.0,1
91296,10722.999999999996,487.40909090909076,13339.795738848445,22,23400.0,-19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5.696322337962964,19.53201388888889,190,0.48,12.0,10.0,0,0.16,0.0,0
91310,10638.900000000001,265.9725,1982.3259188921322,40,9563.0,-2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.784794849537037,21.15571759259259,180,0.14634146341463414,6.0,26.0,0,0.1951219512195122,0.0,1
91387,-5199.900000000012,-39.0969924812031,20021.055265693674,133,97900.0,-119871.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1.1342883249791145,12.76662037037037,174,0.12686567164179105,17.0,47.0,0,0.44029850746268656,0.0,0
91410,26125.3,5225.0599999999995,590.6485063047223,5,6100.0,4550.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,33.18694444444444,42.723125,175,1.0,5.0,0.0,1,0.6,0.0,0
91417,-70886.5,-529.0037313432836,4825.688165182242,134,23174.8,-29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,1.1655259676970202,5.540798611111111,176,0.11194029850746269,15.0,79.0,0,0.31343283582089554,0.0,1
91428,29693.000000000007,520.9298245614036,40543.47161256124,57,256400.0,-100336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2.5364323914431672,16.925046296296298,177,0.2711864406779661,15.0,29.0,0,0.4406779661016949,0.0,1
91433,20373.800000000003,261.20256410256417,13493.57544935833,78,113800.0,-23412.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1.8930863696488696,20.204733796296296,184,0.038461538461538464,3.0,44.0,0,0.3076923076923077,0.0,0
91459,53934.0,2344.9565217391305,13675.120036927914,23,22273.0,-40240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,7.138037142255893,20.60240740740741,177,0.5652173913043478,13.0,10.0,0,0.30434782608695654,0.0,0
91461,-994731.6,-5817.1438596491225,14041.526205706257,171,2410.2,-93578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.879047181372549,13.661550925925926,177,0.029239766081871343,5.0,76.0,0,0.29239766081871343,0.0,0
91480,-4115.800000000001,-59.64927536231885,2655.5565448930793,69,12089.0,-9186.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2.2257839397496086,11.920625,175,0.25,17.0,38.0,0,0.25,0.0,0
91573,-6871.299999999999,-19.745114942528733,2829.696347678053,348,21800.0,-7227.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.42850894572526416,5.535115740740741,175,0.09195402298850575,23.0,104.0,0,0.3275862068965517,0.0,1
91638,-334.0,-41.75,7827.887979160517,8,9766.0,-10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8.699976851851853,32.95975694444444,178,0.5,4.0,4.0,1,0.25,0.0,1
91777,15474.800000000001,83.64756756756758,2573.212352654841,185,12800.0,-8186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.8494607991143317,10.418136574074074,177,0.15135135135135136,21.0,81.0,0,0.24324324324324326,0.0,1
91785,-14779.999999999998,-476.774193548387,18154.175857672853,31,32100.0,-40034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5.017720679012346,16.94471064814815,182,0.3870967741935484,12.0,18.0,0,0.25806451612903225,0.0,0
91793,-7.300000000000068,-0.3041666666666695,15677.163771008623,24,26065.1,-25800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6.769914955716586,28.493159722222224,178,0.4583333333333333,11.0,12.0,0,0.5416666666666666,0.0,0
91802,2100.4,77.7925925925926,1653.4942415581907,27,5800.0,-2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6.041082621082621,30.40678240740741,174,0.2962962962962963,8.0,14.0,0,0.3333333333333333,0.0,0
91812,275.7000000000003,8.615625000000009,980.914761056057,32,2100.0,-1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4.695310044893378,27.324467592592594,177,0.35294117647058826,10.0,13.0,0,0.29411764705882354,0.0,1
91818,68216.5,4872.607142857143,22921.845982967166,14,49500.0,-22538.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,10.607261396011397,17.464305555555555,178,0.7142857142857143,10.0,4.0,0,0.21428571428571427,0.0,0
91820,73359.99999999997,1982.702702702702,117614.62104266035,37,539930.1,-111590.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.587181712962963,20.498159722222223,190,0.24324324324324326,9.0,17.0,0,0.3783783783783784,0.0,0
91834,8527.4,62.70147058823529,1565.49565512653,136,12553.0,-2411.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,1.1456371697984749,10.001342592592593,178,0.11678832116788321,14.0,79.0,0,0.24817518248175183,0.0,1
91860,598.0999999999999,42.72142857142857,699.546978879432,14,800.0,-900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11.638652065527065,35.13875,176,0.42857142857142855,6.0,6.0,1,0.2857142857142857,0.0,1
91862,1029.8999999999942,35.51379310344807,28772.1922859273,29,57500.0,-60554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5.597607060185185,17.78871527777778,175,0.5517241379310345,15.0,13.0,0,0.4827586206896552,0.0,0
91878,6575.399999999998,821.9249999999997,54465.25893741153,8,76036.0,-73860.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.1303554894179895,27.63142361111111,180,0.5,3.0,3.0,0,0.75,0.0,0
91930,2641.699999999999,203.2076923076922,7219.592198601148,13,8961.2,-9400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10.977538283475782,28.729224537037037,181,0.5714285714285714,8.0,5.0,0,0.2857142857142857,0.0,0
91936,1631.7,543.9,5845.046760292,3,6900.0,-4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40.03890625,79.73311342592592,243,0.3333333333333333,1.0,2.0,1,0.0,0.0,0
91946,-3833.9999999999927,-127.79999999999976,21463.64628085487,30,38800.0,-33400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5.161537422839506,15.074918981481481,179,0.45161290322580644,13.0,10.0,0,0.25806451612903225,0.0,0
91965,20353.199999999997,92.09592760180995,2288.7467342773334,221,14563.3,-10531.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.7145336328976035,14.126979166666667,174,0.09009009009009009,18.0,66.0,0,0.28378378378378377,0.0,1
91976,3890.7000000000007,259.38000000000005,10314.815088654903,15,14000.0,-12624.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10.921375661375661,33.03194444444444,175,0.3333333333333333,5.0,10.0,1,0.4,0.0,0
92020,-5598.2,-169.64242424242423,1943.5372806480814,33,4280.0,-3534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4.659874493634259,26.715127314814815,182,0.24242424242424243,7.0,13.0,0,0.30303030303030304,0.0,1
92033,50663.8,3618.842857142857,11162.59312330623,14,14400.0,-28283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12.138415242165243,22.409386574074073,174,0.8571428571428571,12.0,2.0,0,0.2857142857142857,0.0,0
92038,493.9000000000002,18.996153846153852,1891.497711017546,26,8104.8,-4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6.1108875000000005,52.13494212962963,179,0.11538461538461539,3.0,12.0,1,0.15384615384615385,0.0,0
92054,2815.7999999999993,44.69523809523808,8233.380736259121,63,31900.0,-28210.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2.050634333930705,22.028506944444445,204,0.30158730158730157,18.0,25.0,0,0.15873015873015872,0.0,0
92062,65281.20000000001,1088.0200000000002,46526.17983221118,60,130300.0,-113437.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2.587295590081607,13.982870370370371,180,0.43333333333333335,22.0,28.0,0,0.2,0.0,1
92078,-6074.499999999998,-50.620833333333316,3874.971936073943,120,17900.0,-17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1.2670529878618113,16.77199074074074,176,0.09166666666666666,11.0,34.0,0,0.19166666666666668,0.0,0
92108,-2610.9,-84.22258064516129,1227.8209923029438,31,4100.0,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.6542388117283955,23.716539351851853,225,0.2903225806451613,6.0,16.0,0,0.1935483870967742,0.0,0
92114,1054.7000000000003,27.755263157894746,946.2818049772542,38,2334.0,-2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.9996963328460033,22.173472222222223,174,0.28205128205128205,8.0,18.0,0,0.23076923076923078,0.0,0
92123,-913.3000000000012,-1.2048812664907667,3558.5336575298415,758,39349.8,-18438.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,0.21167191093008464,4.0928125,174,0.08575197889182058,55.0,142.0,0,0.29023746701846964,0.0,1
92134,2230.7,79.66785714285713,1435.1916271726052,28,3000.0,-1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5.818514231824417,23.390671296296297,176,0.25,7.0,18.0,0,0.21428571428571427,0.0,0
92140,-523.0000000000011,-6.378048780487819,3577.8267778571535,82,16900.0,-5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1.9497282235939641,8.401608796296296,174,0.14634146341463414,12.0,57.0,0,0.36585365853658536,0.0,1
92148,625.1999999999989,29.77142857142852,8316.138880101924,21,13500.0,-13123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7.918960069444443,38.242349537037036,176,0.38095238095238093,8.0,9.0,1,0.09523809523809523,0.0,0
92180,-6427.100000000002,-66.25876288659796,2126.3556149427245,97,8500.0,-10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1.5482773919753086,22.956469907407406,184,0.23711340206185566,16.0,31.0,0,0.30927835051546393,0.0,0
92235,111686.7,6980.41875,46612.32178873191,16,175012.0,-23169.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,9.863948302469137,26.210150462962964,176,0.5625,9.0,7.0,0,0.1875,0.0,0
92258,86.20000000000002,0.828846153846154,321.084283667191,104,1800.0,-306.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1.4384572770586121,31.214641203703703,186,0.15384615384615385,15.0,46.0,1,0.2403846153846154,0.0,1
92266,-10058.2,-271.84324324324325,488.95724906315826,37,500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,4.2110294495884775,31.640208333333334,180,0.2702702702702703,8.0,23.0,1,0.1891891891891892,0.0,1
92273,249.60000000000014,15.600000000000009,671.2371294855492,16,900.0,-805.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10.048084104938273,39.90516203703704,184,0.375,6.0,9.0,1,0.25,0.0,0
92302,25400.0,25400.0,0.0,1,25400.0,25400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,174,1.0,1.0,0.0,0,1.0,0.0,0
92329,-2412.6,-46.396153846153844,679.6812793902333,52,2362.0,-1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2.5655117076210825,22.184131944444445,193,0.11320754716981132,6.0,24.0,0,0.3018867924528302,0.0,0
92394,-4712.799999999999,-41.70619469026548,6064.88547030426,113,19800.0,-23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.3835783523478837,27.565787037037037,179,0.11504424778761062,13.0,41.0,0,0.22123893805309736,0.0,0
92468,-15145.900000000001,-946.6187500000001,13237.871919167812,16,11600.0,-30889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9.750693672839505,28.984548611111112,174,0.625,10.0,6.0,0,0.6875,0.0,0
92502,-916.3999999999999,-36.65599999999999,2319.3303690720736,25,7300.0,-8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.1601755401234568,9.945439814814815,244,0.24,5.0,8.0,0,0.2,0.0,1
92628,-22592.5,-537.9166666666666,590.2539527524041,42,91.0,-2761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.6294898938572717,29.566550925925927,179,0.047619047619047616,2.0,23.0,0,0.16666666666666666,0.0,1
92637,25243.2,682.2486486486487,9651.48512324576,37,23115.5,-28318.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1.4067300025720164,11.50230324074074,178,0.21621621621621623,8.0,21.0,0,0.2702702702702703,0.0,0
92748,32964.3,1569.7285714285715,24838.124968224613,21,34901.0,-49153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,7.742556712962963,18.86394675925926,178,0.5238095238095238,11.0,9.0,0,0.42857142857142855,0.0,0
92752,1936.8999999999996,161.4083333333333,6166.889130370991,12,7328.5,-7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11.936593013468013,39.414027777777775,189,0.5,6.0,6.0,1,0.4166666666666667,0.0,1
92768,-6014.000000000004,-69.93023255813958,8236.610669445072,86,50930.7,-24900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1.695533887812231,17.21736111111111,187,0.14942528735632185,11.0,52.0,0,0.1839080459770115,0.0,1
92788,-46.90000000000009,-6.700000000000013,1325.73721755105,7,1800.0,-1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.224623842592592,17.959467592592592,195,0.42857142857142855,3.0,4.0,0,0.5714285714285714,0.0,0
92798,-15039.700000000004,-283.767924528302,26555.734553031412,53,53204.2,-59759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.0097464832621084,39.98631944444445,176,0.4339622641509434,18.0,19.0,1,0.20754716981132076,0.0,0
92822,-28577.5,-1905.1666666666667,1698.6154831284828,15,-200.0,-4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,10.299439484126983,55.74729166666667,187,0.0,0.0,14.0,1,0.2,0.0,0
92825,12822.3,31.35036674816626,3109.6361267423677,409,40800.0,-31700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.3826571370640714,14.111747685185184,174,0.3155339805825243,67.0,93.0,0,0.34951456310679613,0.0,1
92838,-1702.2,-29.348275862068967,1057.3818612192908,58,3900.0,-4082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2.4711370056497173,29.923310185185183,175,0.13333333333333333,8.0,29.0,0,0.4166666666666667,0.0,1
92858,-323153.7,-14050.160869565218,28037.764516982497,23,21382.7,-57776.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6.870145728114479,22.362418981481483,179,0.4782608695652174,11.0,8.0,0,0.34782608695652173,0.0,0
92879,-18654.3,-181.10970873786408,1558.34464061209,103,4105.4,-10428.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1.5229924655047204,19.691724537037036,174,0.1262135922330097,11.0,48.0,0,0.42718446601941745,0.0,0
92883,640.5000000000007,15.250000000000016,2212.544642322114,42,11992.0,-2783.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1.8776450993676603,24.105787037037036,193,0.19047619047619047,6.0,14.0,0,0.19047619047619047,0.0,1
92933,1014.6999999999998,36.23928571428571,1952.2398832450906,28,3600.0,-3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.389124228395062,35.06571759259259,184,0.42857142857142855,10.0,13.0,1,0.21428571428571427,0.0,0
92954,-24554.19999999999,-175.38714285714278,10146.526516840915,140,59600.0,-65437.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,1.0911554090061284,19.7140625,183,0.11428571428571428,16.0,59.0,0,0.2714285714285714,0.0,1
92958,8366.499999999998,557.7666666666665,16698.358814081388,15,14400.0,-46703.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,9.900998677248676,30.902939814814815,185,0.7333333333333333,10.0,4.0,0,0.2,0.0,1
92964,21488.6,859.544,14023.628478187566,25,14200.0,-26500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6.549779610339506,22.23146990740741,177,0.76,16.0,6.0,0,0.32,0.0,0
92968,2505.1000000000004,47.26603773584906,1889.9580895784022,53,9795.0,-8436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.9888072026353276,58.10855324074074,174,0.16981132075471697,7.0,19.0,1,0.4716981132075472,0.0,1
92983,-80.8,-10.1,93.70878903740642,8,104.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.611808862433865,79.90309027777778,180,0.375,3.0,5.0,1,0.0,0.0,1
93014,2564.8999999999996,62.55853658536584,8343.324583670936,41,30922.0,-20700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.711609643179765,18.885127314814813,181,0.30952380952380953,12.0,24.0,0,0.2857142857142857,0.0,1
93022,-655.3000000000006,-8.191250000000007,5542.959866654293,80,33300.0,-19300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.8167888537271448,14.877418981481481,270,0.0875,6.0,32.0,0,0.4,0.0,1
93024,-3644.399999999999,-70.08461538461538,6049.74719233219,52,18699.8,-24786.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2.733893256464011,15.628715277777777,180,0.3148148148148148,16.0,24.0,0,0.3888888888888889,0.0,1
93041,6420.300000000001,164.62307692307695,6058.0881380732635,39,16500.0,-10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.633410590277778,22.337881944444444,185,0.14634146341463414,6.0,29.0,0,0.34146341463414637,0.0,0
93055,-7990.9,-266.36333333333334,2697.508122832465,30,2746.0,-13200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,5.322169540229885,23.053101851851853,176,0.36666666666666664,11.0,15.0,0,0.2,0.0,0
93069,42282.700000000004,280.017880794702,13746.54937218833,151,72700.0,-57200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,1.0658386574074075,14.578819444444445,174,0.10596026490066225,14.0,67.0,0,0.1986754966887417,0.0,0
93081,-804.0999999999999,-17.868888888888886,986.679948989222,45,5900.0,-1304.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.3873453282828283,25.290902777777777,228,0.3333333333333333,12.0,15.0,0,0.022222222222222223,0.0,0
